Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,,
2020-08-14 10:27:00+05:30,201.15,201.3,201.1,201.1,40210,0,0,,
2020-08-14 10:28:00+05:30,201.2,201.3,201.1,201.25,34945,0,0,,
2020-08-14 10:29:00+05:30,201.3,201.3,201.05,201.05,78616,0,0,,
2020-08-14 10:30:00+05:30,201.05,201.05,200.8,200.95,155045,0,0,,
2020-08-14 10:31:00+05:30,200.85,201,200.85,200.9,117135,0,0,,
2020-08-14 10:32:00+05:30,200.9,200.9,200.8,200.8,57299,0,0,,
2020-08-14 10:33:00+05:30,200.8,200.9,200.8,200.9,39532,0,0,,
2020-08-14 10:34:00+05:30,200.9,200.95,200.8,200.9,64261,0,0,,
2020-08-14 10:35:00+05:30,200.9,201.1,200.9,201.1,82948,0,0,,
2020-08-14 10:36:00+05:30,201.1,201.15,200.95,201.05,61844,0,0,,
2020-08-14 10:37:00+05:30,201.1,201.1,201,201.1,56627,0,0,,
2020-08-14 10:38:00+05:30,201,201.2,201,201.05,82208,0,0,,
2020-08-14 10:39:00+05:30,201.1,201.15,200.9,201.05,81174,0,0,,
2020-08-14 10:40:00+05:30,201,201.1,200.8,200.8,32502,0,0,,
2020-08-14 10:41:00+05:30,200.8,200.9,200.7,200.7,186270,0,0,,
2020-08-14 10:42:00+05:30,200.75,200.75,200.2,200.5,723015,0,0,,
2020-08-14 10:43:00+05:30,200.5,200.6,200.45,200.5,128171,0,0,,
2020-08-14 10:44:00+05:30,200.65,200.65,200.5,200.55,51380,0,0,,
2020-08-14 10:45:00+05:30,200.6,200.6,200.35,200.45,156354,0,0,,
2020-08-14 10:46:00+05:30,200.45,200.8,200.45,200.8,96447,0,0,,
2020-08-14 10:47:00+05:30,200.8,200.9,200.65,200.7,101146,0,0,,
2020-08-14 10:48:00+05:30,200.65,200.75,200.6,200.7,51265,0,0,,
2020-08-14 10:49:00+05:30,200.65,200.8,200.55,200.7,89957,0,0,,
2020-08-14 10:50:00+05:30,200.8,201,200.75,200.9,84177,0,0,,
2020-08-14 10:51:00+05:30,200.9,201.15,200.9,201.15,105671,0,0,,
2020-08-14 10:52:00+05:30,201.1,201.25,201.1,201.15,91044,0,0,,
2020-08-14 10:53:00+05:30,200.9,201.05,200.9,200.95,103902,0,0,,
2020-08-14 10:54:00+05:30,200.95,201.15,200.95,201.1,29707,0,0,,
2020-08-14 10:55:00+05:30,201.1,201.15,201,201.1,34310,0,0,,
2020-08-14 10:56:00+05:30,201.1,201.25,201.05,201.1,88872,0,0,,
2020-08-14 10:57:00+05:30,201.2,201.2,201.05,201.05,32251,0,0,,
2020-08-14 10:58:00+05:30,201.05,201.2,201.05,201.15,36852,0,0,,
2020-08-14 10:59:00+05:30,201.15,201.2,201.1,201.15,17504,0,0,,
2020-08-14 11:00:00+05:30,201.15,201.25,201.1,201.15,60874,0,0,,
2020-08-14 11:01:00+05:30,201.15,201.25,201.15,201.25,26792,0,0,,
2020-08-14 11:02:00+05:30,201.3,201.35,201.2,201.35,94874,0,0,,
2020-08-14 11:03:00+05:30,201.35,201.35,201.2,201.3,51437,0,0,,
2020-08-14 11:04:00+05:30,201.3,201.5,201.25,201.35,148526,0,0,,
2020-08-14 11:05:00+05:30,201.3,201.4,201.2,201.3,46186,0,0,,
2020-08-14 11:06:00+05:30,201.35,201.4,201.25,201.3,22194,0,0,,
2020-08-14 11:07:00+05:30,201.3,201.4,201.25,201.4,27906,0,0,,
2020-08-14 11:08:00+05:30,201.3,201.4,201.3,201.4,67445,0,0,,
2020-08-14 11:09:00+05:30,201.4,201.5,201.3,201.45,85328,0,0,,
2020-08-14 11:10:00+05:30,201.4,201.5,201.3,201.4,55719,0,0,,
2020-08-14 11:11:00+05:30,201.35,201.35,201.3,201.35,26645,0,0,,
2020-08-14 11:12:00+05:30,201.35,201.45,201.25,201.35,65791,0,0,,
2020-08-14 11:13:00+05:30,201.35,201.4,201.25,201.3,22450,0,0,,
2020-08-14 11:14:00+05:30,201.3,201.35,201.3,201.35,20525,0,0,,
2020-08-14 11:15:00+05:30,201.3,201.4,201.3,201.4,32072,0,0,,
2020-08-14 11:16:00+05:30,201.4,201.7,201.3,201.65,194622,0,0,,
2020-08-14 11:17:00+05:30,201.65,201.7,201.5,201.6,122459,0,0,,
2020-08-14 11:18:00+05:30,201.6,201.75,201.5,201.7,66190,0,0,,
2020-08-14 11:19:00+05:30,201.7,201.75,201.55,201.6,60064,0,0,,
2020-08-14 11:20:00+05:30,201.6,202,201.6,201.95,191021,0,0,,
2020-08-14 11:21:00+05:30,201.95,202,201.8,201.85,75029,0,0,,
2020-08-14 11:22:00+05:30,201.9,201.95,201.8,201.85,68008,0,0,,
2020-08-14 11:23:00+05:30,201.8,201.85,201.7,201.8,51596,0,0,,
2020-08-14 11:24:00+05:30,201.8,201.9,201.8,201.85,76726,0,0,,
2020-08-14 11:25:00+05:30,201.9,202,201.8,202,157088,0,0,,
2020-08-14 11:26:00+05:30,201.95,202,201.9,202,99190,0,0,,
2020-08-14 11:27:00+05:30,202,202.05,201.95,202,139154,0,0,,
2020-08-14 11:28:00+05:30,202,202,201.65,201.7,143609,0,0,,
2020-08-14 11:29:00+05:30,201.8,201.8,201.7,201.75,54539,0,0,,
2020-08-14 11:30:00+05:30,201.75,201.85,201.75,201.75,40203,0,0,,
2020-08-14 11:31:00+05:30,201.85,201.85,201.6,201.6,83813,0,0,,
2020-08-14 11:32:00+05:30,201.55,201.7,201.5,201.7,54779,0,0,,
2020-08-14 11:33:00+05:30,201.7,201.7,201.35,201.55,88207,0,0,,
2020-08-14 11:34:00+05:30,201.55,201.65,201.5,201.65,65848,0,0,,
2020-08-14 11:35:00+05:30,201.55,201.7,201.55,201.6,41257,0,0,,
2020-08-14 11:36:00+05:30,201.7,201.7,201.6,201.7,13631,0,0,,
2020-08-14 11:37:00+05:30,201.7,201.7,201.6,201.65,25610,0,0,,
2020-08-14 11:38:00+05:30,201.65,201.65,201.5,201.55,31070,0,0,,
2020-08-14 11:39:00+05:30,201.5,201.6,201.5,201.5,28793,0,0,,
2020-08-14 11:40:00+05:30,201.55,201.6,201.45,201.6,60534,0,0,,
2020-08-14 11:41:00+05:30,201.55,201.55,201.4,201.45,27884,0,0,,
2020-08-14 11:42:00+05:30,201.5,201.6,201.45,201.55,16775,0,0,,
2020-08-14 11:43:00+05:30,201.6,201.65,201.55,201.65,26028,0,0,,
2020-08-14 11:44:00+05:30,201.6,201.75,201.55,201.6,67477,0,0,,
2020-08-14 11:45:00+05:30,201.65,201.85,201.55,201.8,52029,0,0,,
2020-08-14 11:46:00+05:30,201.85,201.9,201.75,201.75,25495,0,0,,
2020-08-14 11:47:00+05:30,201.75,201.8,201.7,201.7,38090,0,0,,
2020-08-14 11:48:00+05:30,201.75,201.85,201.7,201.8,35353,0,0,,
2020-08-14 11:49:00+05:30,201.8,201.85,201.75,201.8,18389,0,0,,
2020-08-14 11:50:00+05:30,201.85,201.85,201.7,201.8,33406,0,0,,
2020-08-14 11:51:00+05:30,201.8,201.8,201.7,201.75,16466,0,0,,
2020-08-14 11:52:00+05:30,201.8,202,201.75,202,159883,0,0,,
2020-08-14 11:53:00+05:30,202,202,201.85,201.95,43601,0,0,,
2020-08-14 11:54:00+05:30,201.95,202.2,201.85,202.15,183126,0,0,,
2020-08-14 11:55:00+05:30,202.15,202.15,201.9,201.9,75940,0,0,,
2020-08-14 11:56:00+05:30,201.9,202,201.9,201.95,35207,0,0,,
2020-08-14 11:57:00+05:30,201.95,202,201.9,201.95,34422,0,0,,
2020-08-14 11:58:00+05:30,202,202,201.8,201.95,84512,0,0,,
2020-08-14 11:59:00+05:30,201.95,202,201.85,202,62066,0,0,,
2020-08-14 12:00:00+05:30,202,202,201.75,201.85,41687,0,0,,
2020-08-14 12:01:00+05:30,201.75,201.85,201.75,201.85,30654,0,0,,
2020-08-14 12:02:00+05:30,201.8,201.9,201.75,201.8,16715,0,0,,
2020-08-14 12:03:00+05:30,201.8,202,201.8,201.9,66131,0,0,,
2020-08-14 12:04:00+05:30,201.9,202,201.9,201.95,45457,0,0,,
2020-08-14 12:05:00+05:30,202,202,201.9,202,30652,0,0,,
2020-08-14 12:06:00+05:30,201.95,202,201.8,201.9,36080,0,0,,
2020-08-14 12:07:00+05:30,201.8,201.95,201.75,201.9,66915,0,0,,
2020-08-14 12:08:00+05:30,201.9,201.95,201.7,201.8,38266,0,0,,
2020-08-14 12:09:00+05:30,201.7,201.8,201.7,201.75,22901,0,0,,
2020-08-14 12:10:00+05:30,201.75,201.8,201.6,201.8,79167,0,0,,
2020-08-14 12:11:00+05:30,201.75,201.8,201.65,201.8,24365,0,0,,
2020-08-14 12:12:00+05:30,201.8,201.95,201.8,201.9,29569,0,0,,
2020-08-14 12:13:00+05:30,201.95,202.5,201.9,202.3,512803,0,0,,
2020-08-14 12:14:00+05:30,202.3,202.4,202.25,202.35,100242,0,0,,
2020-08-14 12:15:00+05:30,202.35,202.4,202.25,202.3,92357,0,0,,
2020-08-14 12:16:00+05:30,202.25,202.35,202.1,202.2,66169,0,0,,
2020-08-14 12:17:00+05:30,202.2,202.25,202.05,202.15,72151,0,0,,
2020-08-14 12:18:00+05:30,202.15,202.25,202.15,202.2,65569,0,0,,
2020-08-14 12:19:00+05:30,202.25,202.3,202.2,202.3,50755,0,0,,
2020-08-14 12:20:00+05:30,202.3,202.4,202.25,202.4,133157,0,0,,
2020-08-14 12:21:00+05:30,202.4,202.45,202.25,202.35,87406,0,0,,
2020-08-14 12:22:00+05:30,202.4,202.45,202.15,202.2,84813,0,0,,
2020-08-14 12:23:00+05:30,202.25,202.3,202.1,202.1,48618,0,0,,
2020-08-14 12:24:00+05:30,202.15,202.2,202.05,202.1,75763,0,0,,
2020-08-14 12:25:00+05:30,202.15,202.15,202,202.05,44927,0,0,,
2020-08-14 12:26:00+05:30,202.1,202.1,202,202.05,22244,0,0,,
2020-08-14 12:27:00+05:30,202,202.2,202,202.1,103861,0,0,,
2020-08-14 12:28:00+05:30,202.05,202.2,202.05,202.15,33598,0,0,,
2020-08-14 12:29:00+05:30,202.15,202.15,202.05,202.15,43761,0,0,,
2020-08-14 12:30:00+05:30,202.1,202.1,201.9,202,120455,0,0,,
2020-08-14 12:31:00+05:30,201.9,202,201.8,201.85,71271,0,0,,
2020-08-14 12:32:00+05:30,201.85,201.95,201.8,201.8,39565,0,0,,
2020-08-14 12:33:00+05:30,201.8,202,201.8,202,68396,0,0,,
2020-08-14 12:34:00+05:30,201.95,202,201.85,201.85,83655,0,0,,
2020-08-14 12:35:00+05:30,201.9,201.95,201.8,201.9,25094,0,0,,
2020-08-14 12:36:00+05:30,201.9,201.9,201.8,201.8,32329,0,0,,
2020-08-14 12:37:00+05:30,201.9,201.9,201.75,201.85,64152,0,0,,
2020-08-14 12:38:00+05:30,201.8,201.85,201.65,201.75,70964,0,0,,
2020-08-14 12:39:00+05:30,201.75,201.8,201.65,201.75,23979,0,0,,
2020-08-14 12:40:00+05:30,201.75,201.75,201.65,201.7,56284,0,0,,
2020-08-14 12:41:00+05:30,201.65,201.7,201.5,201.5,134856,0,0,,
2020-08-14 12:42:00+05:30,201.5,201.6,201.45,201.55,80644,0,0,,
2020-08-14 12:43:00+05:30,201.6,201.65,201.5,201.6,79410,0,0,,
2020-08-14 12:44:00+05:30,201.6,201.7,201.55,201.65,28960,0,0,,
2020-08-14 12:45:00+05:30,201.65,201.7,201.2,201.3,201661,0,0,,
2020-08-14 12:46:00+05:30,201.3,201.45,201.3,201.4,55009,0,0,,
2020-08-14 12:47:00+05:30,201.4,201.4,201.25,201.35,78800,0,0,,
2020-08-14 12:48:00+05:30,201.4,201.5,201.35,201.5,50023,0,0,,
2020-08-14 12:49:00+05:30,201.5,201.6,201.4,201.55,65012,0,0,,
2020-08-14 12:50:00+05:30,201.6,201.65,201.5,201.5,56586,0,0,,
2020-08-14 12:51:00+05:30,201.55,201.6,201.5,201.55,35648,0,0,,
2020-08-14 12:52:00+05:30,201.55,201.65,201.5,201.55,37868,0,0,,
2020-08-14 12:53:00+05:30,201.6,201.65,201.55,201.65,20279,0,0,,
2020-08-14 12:54:00+05:30,201.6,201.85,201.6,201.8,137332,0,0,,
2020-08-14 12:55:00+05:30,201.8,201.8,201.55,201.65,45525,0,0,,
2020-08-14 12:56:00+05:30,201.6,201.65,201.5,201.55,21903,0,0,,
2020-08-14 12:57:00+05:30,201.65,201.65,201.55,201.65,19058,0,0,,
2020-08-14 12:58:00+05:30,201.65,201.75,201.55,201.65,26300,0,0,,
2020-08-14 12:59:00+05:30,201.75,201.75,201.6,201.7,30112,0,0,,
2020-08-14 13:00:00+05:30,201.65,201.65,201.45,201.5,77072,0,0,,
2020-08-14 13:01:00+05:30,201.4,201.55,201.4,201.55,29431,0,0,,
2020-08-14 13:02:00+05:30,201.5,201.55,201.45,201.45,24090,0,0,,
2020-08-14 13:03:00+05:30,201.5,201.55,201.45,201.45,22782,0,0,,
2020-08-14 13:04:00+05:30,201.45,201.6,201.35,201.5,104024,0,0,,
2020-08-14 13:05:00+05:30,201.5,201.55,201.5,201.55,19062,0,0,,
2020-08-14 13:06:00+05:30,201.5,201.55,201.35,201.4,69026,0,0,,
2020-08-14 13:07:00+05:30,201.4,201.7,201.4,201.7,62466,0,0,,
2020-08-14 13:08:00+05:30,201.6,201.7,201.45,201.55,78020,0,0,,
2020-08-14 13:09:00+05:30,201.45,201.6,201.45,201.5,22874,0,0,,
2020-08-14 13:10:00+05:30,201.5,201.6,201.4,201.5,46753,0,0,,
2020-08-14 13:11:00+05:30,201.45,201.55,201.4,201.4,21926,0,0,,
2020-08-14 13:12:00+05:30,201.5,201.5,201.4,201.4,22114,0,0,,
2020-08-14 13:13:00+05:30,201.45,201.5,201.35,201.5,105991,0,0,,
2020-08-14 13:14:00+05:30,201.55,201.6,201.25,201.4,71700,0,0,,
2020-08-14 13:15:00+05:30,201.3,201.4,200.8,201.1,563497,0,0,,
2020-08-14 13:16:00+05:30,201.2,201.3,201.1,201.25,67327,0,0,,
2020-08-14 13:17:00+05:30,201.3,201.3,201.15,201.3,52943,0,0,,
2020-08-14 13:18:00+05:30,201.3,201.3,201.1,201.15,34619,0,0,,
2020-08-14 13:19:00+05:30,201.15,201.2,201,201.15,105763,0,0,,
2020-08-14 13:20:00+05:30,201.2,201.25,201.05,201.25,63732,0,0,,
2020-08-14 13:21:00+05:30,201.2,201.25,201,201.05,94282,0,0,,
2020-08-14 13:22:00+05:30,201.05,201.15,201.05,201.15,43225,0,0,,
2020-08-14 13:23:00+05:30,201.15,201.2,201.1,201.2,27673,0,0,,
2020-08-14 13:24:00+05:30,201.2,201.25,201.15,201.25,97923,0,0,,
2020-08-14 13:25:00+05:30,201.25,201.25,201.1,201.2,44870,0,0,,
2020-08-14 13:26:00+05:30,201.25,201.35,201.2,201.35,30558,0,0,,
2020-08-14 13:27:00+05:30,201.3,201.35,201.2,201.25,27832,0,0,,
2020-08-14 13:28:00+05:30,201.25,201.4,201.25,201.3,26119,0,0,,
2020-08-14 13:29:00+05:30,201.35,201.5,201.25,201.25,76278,0,0,,
2020-08-14 13:30:00+05:30,201.2,201.3,200.9,200.9,244863,0,0,,
2020-08-14 13:31:00+05:30,200.9,201.15,200.75,201.1,76430,0,0,,
2020-08-14 13:32:00+05:30,201.1,201.15,201.05,201.05,43176,0,0,,
2020-08-14 13:33:00+05:30,201.05,201.15,200.9,200.95,124676,0,0,,
2020-08-14 13:34:00+05:30,200.9,201,200.85,201,89683,0,0,,
2020-08-14 13:35:00+05:30,200.95,201,200.75,200.8,150890,0,0,,
2020-08-14 13:36:00+05:30,200.9,201.1,200.8,201.05,90494,0,0,,
2020-08-14 13:37:00+05:30,201.05,201.05,200.6,200.7,161812,0,0,,
2020-08-14 13:38:00+05:30,200.65,200.75,200.6,200.65,90717,0,0,,
2020-08-14 13:39:00+05:30,200.7,200.8,200.55,200.7,77847,0,0,,
2020-08-14 13:40:00+05:30,200.7,200.7,200.4,200.5,203063,0,0,,
2020-08-14 13:41:00+05:30,200.45,200.5,200.25,200.25,159481,0,0,,
2020-08-14 13:42:00+05:30,200.25,200.5,200.25,200.4,107404,0,0,,
2020-08-14 13:43:00+05:30,200.45,200.55,200.3,200.5,161009,0,0,,
2020-08-14 13:44:00+05:30,200.5,200.7,200.5,200.55,137957,0,0,,
2020-08-14 13:45:00+05:30,200.55,200.55,199.55,199.8,1052570,0,0,,
2020-08-14 13:46:00+05:30,199.7,199.8,199.2,199.25,313795,0,0,,
2020-08-14 13:47:00+05:30,199.2,199.35,198.65,198.8,714979,0,0,,
2020-08-14 13:48:00+05:30,198.75,199.15,198.45,199.15,454181,0,0,,
2020-08-14 13:49:00+05:30,199.1,199.35,198.95,199.25,239850,0,0,,
2020-08-14 13:50:00+05:30,199.2,199.2,198.85,199,362367,0,0,,
2020-08-14 13:51:00+05:30,198.85,198.95,198.5,198.9,267567,0,0,,
2020-08-14 13:52:00+05:30,198.85,198.9,198.45,198.7,170262,0,0,,
2020-08-14 13:53:00+05:30,198.6,198.65,198.1,198.15,291812,0,0,,
2020-08-14 13:54:00+05:30,198.2,198.2,197.65,197.85,679308,0,0,,
2020-08-14 13:55:00+05:30,197.85,197.85,196.9,197,628127,0,0,,
2020-08-14 13:56:00+05:30,196.95,197.8,196.9,197.75,371131,0,0,,
2020-08-14 13:57:00+05:30,197.75,197.85,197.25,197.4,291059,0,0,,
2020-08-14 13:58:00+05:30,197.4,197.9,197.35,197.7,178337,0,0,,
2020-08-14 13:59:00+05:30,197.7,197.7,197.15,197.45,274824,0,0,,
2020-08-14 14:00:00+05:30,197.3,197.45,196.65,196.65,435455,0,0,,
2020-08-14 14:01:00+05:30,196.7,197.05,196.6,196.95,308232,0,0,,
2020-08-14 14:02:00+05:30,197,197,196.3,196.7,327127,0,0,,
2020-08-14 14:03:00+05:30,196.65,196.8,196.35,196.65,269513,0,0,,
2020-08-14 14:04:00+05:30,196.65,196.95,196.55,196.85,194367,0,0,,
2020-08-14 14:05:00+05:30,196.9,197.05,196.45,197,234231,0,0,,
2020-08-14 14:06:00+05:30,197.05,197.45,196.9,197.05,272347,0,0,,
2020-08-14 14:07:00+05:30,197.1,197.5,197.1,197.35,284792,0,0,,
2020-08-14 14:08:00+05:30,197.35,197.45,197,197,240815,0,0,,
2020-08-14 14:09:00+05:30,197,197.25,196.85,197.2,128713,0,0,,
2020-08-14 14:10:00+05:30,197.15,197.15,196.85,197.05,152524,0,0,,
2020-08-14 14:11:00+05:30,197.1,197.35,197.1,197.2,133463,0,0,,
2020-08-14 14:12:00+05:30,197.15,197.2,196.9,197.1,119737,0,0,,
2020-08-14 14:13:00+05:30,197.1,197.4,197.1,197.25,95514,0,0,,
2020-08-14 14:14:00+05:30,197.25,197.3,197,197.1,101224,0,0,,
2020-08-14 14:15:00+05:30,197.1,197.1,196,196.2,690508,0,0,,
2020-08-14 14:16:00+05:30,196.15,196.15,195.65,195.85,371625,0,0,,
2020-08-14 14:17:00+05:30,195.8,195.9,195.25,195.5,371354,0,0,,
2020-08-14 14:18:00+05:30,195.6,195.85,195.35,195.5,302491,0,0,,
2020-08-14 14:19:00+05:30,195.4,195.75,195.4,195.55,234822,0,0,,
2020-08-14 14:20:00+05:30,195.6,195.65,195,195.1,772940,0,0,,
2020-08-14 14:21:00+05:30,195.1,195.1,194.7,194.8,425609,0,0,,
2020-08-14 14:22:00+05:30,194.8,195.5,194.8,195.5,441341,0,0,,
2020-08-14 14:23:00+05:30,195.45,195.65,195.2,195.35,232266,0,0,,
2020-08-14 14:24:00+05:30,195.35,195.6,195.2,195.6,296726,0,0,,
2020-08-14 14:25:00+05:30,195.5,195.65,195.35,195.45,245788,0,0,,
2020-08-14 14:26:00+05:30,195.4,195.7,195.35,195.5,198525,0,0,,
2020-08-14 14:27:00+05:30,195.6,195.65,195.2,195.6,154864,0,0,,
2020-08-14 14:28:00+05:30,195.6,195.8,195.5,195.75,260587,0,0,,
2020-08-14 14:29:00+05:30,195.75,195.8,195.6,195.7,205743,0,0,,
2020-08-14 14:30:00+05:30,195.6,195.7,195.3,195.5,278772,0,0,,
2020-08-14 14:31:00+05:30,195.6,196.3,195.6,196.3,430357,0,0,,
2020-08-14 14:32:00+05:30,196.25,196.35,196,196.2,283787,0,0,,
2020-08-14 14:33:00+05:30,196.3,196.4,196,196.15,302105,0,0,,
2020-08-14 14:34:00+05:30,196.1,196.35,196,196.25,250286,0,0,,
2020-08-14 14:35:00+05:30,196.25,196.4,196.1,196.25,141649,0,0,,
2020-08-14 14:36:00+05:30,196.35,196.55,196.05,196.15,434791,0,0,,
2020-08-14 14:37:00+05:30,196.15,196.5,196.1,196.25,131507,0,0,,
2020-08-14 14:38:00+05:30,196.3,196.5,196.25,196.3,145238,0,0,,
2020-08-14 14:39:00+05:30,196.35,196.4,195.9,195.9,335455,0,0,,
2020-08-14 14:40:00+05:30,195.8,196.2,195.75,196.15,140483,0,0,,
2020-08-14 14:41:00+05:30,196.1,196.25,196,196.25,123658,0,0,,
2020-08-14 14:42:00+05:30,196.25,196.4,196,196.3,113516,0,0,,
2020-08-14 14:43:00+05:30,196.35,196.4,196.1,196.25,130385,0,0,,
2020-08-14 14:44:00+05:30,196.2,196.35,196.15,196.2,124701,0,0,,
2020-08-14 14:45:00+05:30,196.2,196.3,196,196.2,152155,0,0,,
2020-08-14 14:46:00+05:30,196.2,196.3,196.15,196.25,85566,0,0,,
2020-08-14 14:47:00+05:30,196.25,196.4,196.15,196.35,210939,0,0,,
2020-08-14 14:48:00+05:30,196.3,196.45,196.15,196.4,137099,0,0,,
2020-08-14 14:49:00+05:30,196.4,196.5,196.3,196.35,121514,0,0,,
2020-08-14 14:50:00+05:30,196.35,196.4,196.2,196.2,111607,0,0,,
2020-08-14 14:51:00+05:30,196.25,196.3,196.1,196.25,83239,0,0,,
2020-08-14 14:52:00+05:30,196.25,196.4,196.2,196.3,94701,0,0,,
2020-08-14 14:53:00+05:30,196.25,196.45,196.25,196.45,138784,0,0,,
2020-08-14 14:54:00+05:30,196.45,196.45,196.3,196.4,85057,0,0,,
2020-08-14 14:55:00+05:30,196.35,196.45,196.3,196.4,88571,0,0,,
2020-08-14 14:56:00+05:30,196.35,196.4,196.1,196.3,142175,0,0,,
2020-08-14 14:57:00+05:30,196.25,196.35,196.05,196.15,141912,0,0,,
2020-08-14 14:58:00+05:30,196.15,196.35,196.1,196.3,104229,0,0,,
2020-08-14 14:59:00+05:30,196.3,196.3,196.15,196.3,60402,0,0,,
2020-08-14 15:00:00+05:30,196.3,196.4,196.25,196.35,145207,0,0,,
2020-08-14 15:01:00+05:30,196.4,196.4,196.15,196.4,237472,0,0,,
2020-08-14 15:02:00+05:30,196.45,196.5,196.35,196.45,234822,0,0,,
2020-08-14 15:03:00+05:30,196.4,196.45,196.1,196.3,260797,0,0,,
2020-08-14 15:04:00+05:30,196.2,196.3,196,196.1,275020,0,0,,
2020-08-14 15:05:00+05:30,196.1,196.3,196.1,196.3,93935,0,0,,
2020-08-14 15:06:00+05:30,196.3,196.3,196.15,196.2,103026,0,0,,
2020-08-14 15:07:00+05:30,196.2,196.2,196,196.1,152948,0,0,,
2020-08-14 15:08:00+05:30,196.1,196.15,196,196.1,120761,0,0,,
2020-08-14 15:09:00+05:30,196.1,196.15,195.8,195.95,202460,0,0,,
2020-08-14 15:10:00+05:30,195.8,195.95,195.6,195.85,259810,0,0,,
2020-08-14 15:11:00+05:30,195.85,196,195.6,195.8,474400,0,0,,
2020-08-14 15:12:00+05:30,195.75,195.8,195.65,195.8,98379,0,0,,
2020-08-14 15:13:00+05:30,195.8,195.95,195.75,195.85,237204,0,0,,
2020-08-14 15:14:00+05:30,195.9,196.2,195.9,196.15,290687,0,0,,
2020-08-14 15:15:00+05:30,196.15,196.55,196.15,196.5,553637,0,0,,
2020-08-14 15:16:00+05:30,196.4,196.75,196.4,196.6,851002,0,0,,
2020-08-14 15:17:00+05:30,196.65,196.8,196.5,196.75,368091,0,0,,
2020-08-14 15:18:00+05:30,196.7,196.9,196.6,196.85,265128,0,0,,
2020-08-14 15:19:00+05:30,196.85,197.4,196.8,197.35,387403,0,0,,
2020-08-14 15:20:00+05:30,197.4,197.4,197.05,197.1,358860,0,0,,
2020-08-14 15:21:00+05:30,197.05,197.4,196.8,197.15,702593,0,0,,
2020-08-14 15:22:00+05:30,197.1,197.25,197.05,197.15,206387,0,0,,
2020-08-14 15:23:00+05:30,197.15,197.3,197,197.2,193095,0,0,,
2020-08-14 15:24:00+05:30,197.1,197.25,197,197.05,121480,0,0,,
2020-08-14 15:25:00+05:30,197.05,197.1,196.7,196.75,224798,0,0,,
2020-08-14 15:26:00+05:30,196.75,196.8,196.6,196.7,131586,0,0,,
2020-08-14 15:27:00+05:30,196.7,196.8,196.6,196.75,169630,0,0,,
2020-08-14 15:28:00+05:30,196.85,196.9,196.7,196.7,147551,0,0,,
2020-08-14 15:29:00+05:30,196.7,196.9,196.65,196.85,158997,0,0,,
2020-08-17 09:15:00+05:30,198.3,198.65,197.6,197.65,0,0,0,,
2020-08-17 09:16:00+05:30,197.65,197.75,197.4,197.55,513985,0,0,,
2020-08-17 09:17:00+05:30,197.65,197.65,196.85,197.3,586098,0,0,,
2020-08-17 09:18:00+05:30,197.25,197.25,196.55,196.6,524312,0,0,,
2020-08-17 09:19:00+05:30,196.6,196.8,196.1,196.35,411453,0,0,,
2020-08-17 09:20:00+05:30,196.3,196.65,196.05,196.05,388881,0,0,,
2020-08-17 09:21:00+05:30,196,196,195.4,195.6,347990,0,0,,
2020-08-17 09:22:00+05:30,195.65,195.75,195.25,195.75,458070,0,0,,
2020-08-17 09:23:00+05:30,195.7,195.95,195.6,195.95,364672,0,0,,
2020-08-17 09:24:00+05:30,195.9,196.35,195.85,196.2,313601,0,0,,
2020-08-17 09:25:00+05:30,196.2,196.25,195.75,195.75,246053,0,0,,
2020-08-17 09:26:00+05:30,195.65,196.3,195.65,196.15,335385,0,0,,
2020-08-17 09:27:00+05:30,196.15,196.4,196.1,196.35,179605,0,0,,
2020-08-17 09:28:00+05:30,196.3,196.35,195.85,196,166294,0,0,,
2020-08-17 09:29:00+05:30,196,196.4,195.95,196.25,191391,0,0,,
2020-08-17 09:30:00+05:30,196.35,196.4,195.75,195.85,254215,0,0,,
2020-08-17 09:31:00+05:30,195.75,196.1,195.4,195.85,340928,0,0,,
2020-08-17 09:32:00+05:30,195.85,195.9,195.5,195.55,131025,0,0,,
2020-08-17 09:33:00+05:30,195.5,195.7,195.5,195.6,149731,0,0,,
2020-08-17 09:34:00+05:30,195.6,195.75,195.5,195.7,145570,0,0,,
2020-08-17 09:35:00+05:30,195.8,195.8,195.3,195.4,194564,0,0,,
2020-08-17 09:36:00+05:30,195.45,195.7,195.4,195.55,220964,0,0,,
2020-08-17 09:37:00+05:30,195.4,195.5,195,195.2,301725,0,0,,
2020-08-17 09:38:00+05:30,195.15,195.2,194.8,194.85,276992,0,0,,
2020-08-17 09:39:00+05:30,194.8,194.95,194.5,194.6,357087,0,0,,
2020-08-17 09:40:00+05:30,194.55,194.65,194.3,194.4,311036,0,0,,
2020-08-17 09:41:00+05:30,194.4,194.4,193.7,193.9,534992,0,0,,
2020-08-17 09:42:00+05:30,193.9,194.1,193.8,194,365023,0,0,,
2020-08-17 09:43:00+05:30,194,194.1,193.55,194.05,406495,0,0,,
2020-08-17 09:44:00+05:30,194.1,194.25,193.7,193.8,365886,0,0,,
2020-08-17 09:45:00+05:30,193.75,193.75,192.9,193.3,599134,0,0,,
2020-08-17 09:46:00+05:30,193.25,193.6,193.2,193.4,245445,0,0,,
2020-08-17 09:47:00+05:30,193.4,193.55,193.35,193.5,189995,0,0,,
